title,rating,year,actors,runtime,url
National Velvet,7.3,1944,Mickey Rooney;Elizabeth Taylor;Donald Crisp;Anne Revere,123,https://www.imdb.com/title/tt0037120/
The Scarlet Claw,7.3,1944,Basil Rathbone;Nigel Bruce;Gerald Hamer;Paul Cavanagh,74,https://www.imdb.com/title/tt0037248/
Thirty Seconds Over Tokyo,7.3,1944,Spencer Tracy;Van Johnson;Robert Walker;Tim Murdock,138,https://www.imdb.com/title/tt0037366/
The Uninvited,7.3,1944,Ray Milland;Ruth Hussey;Donald Crisp;Cornelia Otis Skinner,99,https://www.imdb.com/title/tt0037415/
Ivan Groznyy,7.8,1944,Nikolay Cherkasov;Lyudmila Tselikovskaya;Serafima Birman;Mikhail Nazvanov,103,https://www.imdb.com/title/tt0037824/
Moord onder vier ogen,7.6,1944,Dick Powell;Claire Trevor;Anne Shirley;Otto Kruger,95,https://www.imdb.com/title/tt0037101/
Avontuur op Martinique,7.8,1944,Humphrey Bogart;Lauren Bacall;Walter Brennan;Dolores Moran,100,https://www.imdb.com/title/tt0037382/
Meet Me in St. Louis,7.6,1944,Judy Garland;Margaret O'Brien;Mary Astor;Lucille Bremer,113,https://www.imdb.com/title/tt0037059/
Ballast der wanhoop,7.6,1944,Tallulah Bankhead;John Hodiak;Walter Slezak;William Bendix,97,https://www.imdb.com/title/tt0037017/
Laura,8.0,1944,Gene Tierney;Dana Andrews;Clifton Webb;Vincent Price,88,https://www.imdb.com/title/tt0037008/
De belhamel,7.8,1944,Heinz Rühmann;Karin Himboldt;Hilde Sessak;Erich Ponto,97,https://www.imdb.com/title/tt0036818/
Gaslight,7.8,1944,Charles Boyer;Ingrid Bergman;Joseph Cotten;May Whitty,114,https://www.imdb.com/title/tt0036855/
The Thin Man Goes Home,7.4,1944,William Powell;Myrna Loy;Lucile Watson;Gloria DeHaven,100,https://www.imdb.com/title/tt0037365/
De vrouw in het venster,7.7,1944,Edward G. Robinson;Joan Bennett;Raymond Massey;Edmund Breon,107,https://www.imdb.com/title/tt0037469/
A Canterbury Tale,7.5,1944,Emeric Pressburger;Eric Portman;Sheila Sim;Dennis Price;John Sweet,124,https://www.imdb.com/title/tt0036695/
Double Indemnity,8.3,1944,Fred MacMurray;Barbara Stanwyck;Edward G. Robinson;Byron Barr,107,https://www.imdb.com/title/tt0036775/
Scarlet Street,7.8,1945,Edward G. Robinson;Joan Bennett;Dan Duryea;Margaret Lindsay,102,https://www.imdb.com/title/tt0038057/
The Picture of Dorian Gray,7.5,1945,George Sanders;Hurd Hatfield;Donna Reed;Angela Lansbury,110,https://www.imdb.com/title/tt0037988/
The Bells of St. Mary's,7.3,1945,Bing Crosby;Ingrid Bergman;Henry Travers;William Gargan,126,https://www.imdb.com/title/tt0037536/
The Lost Weekend,7.9,1945,Ray Milland;Jane Wyman;Phillip Terry;Howard Da Silva,101,https://www.imdb.com/title/tt0037884/
Roma città aperta,8.1,1945,Anna Magnani;Aldo Fabrizi;Marcello Pagliero;Vito Annichiarico,103,https://www.imdb.com/title/tt0038890/
Leave Her to Heaven,7.6,1945,Gene Tierney;Cornel Wilde;Jeanne Crain;Vincent Price,110,https://www.imdb.com/title/tt0037865/
Dead of Night,7.6,1945,Charles Crichton;Basil Dearden;Robert Hamer;Mervyn Johns;Michael Redgrave;Roland Culver;Mary Merrall,103,https://www.imdb.com/title/tt0037635/
Brief Encounter,8.0,1945,Celia Johnson;Trevor Howard;Stanley Holloway;Joyce Carey,86,https://www.imdb.com/title/tt0037558/
Mildred Pierce,8.0,1945,Joan Crawford;Jack Carson;Zachary Scott;Eve Arden,111,https://www.imdb.com/title/tt0037913/
Les enfants du paradis,8.4,1945,Arletty;Jean-Louis Barrault;Pierre Brasseur;Pierre Renoir,189,https://www.imdb.com/title/tt0037674/
A Tree Grows in Brooklyn,8.0,1945,Dorothy McGuire;Joan Blondell;James Dunn;Lloyd Nolan,129,https://www.imdb.com/title/tt0038190/
I Know Where I'm Going!,7.5,1945,Emeric Pressburger;Wendy Hiller;Roger Livesey;George Carney;Walter Hudd,91,https://www.imdb.com/title/tt0037800/
Spellbound,7.5,1945,Ingrid Bergman;Gregory Peck;Michael Chekhov;Leo G. Carroll,111,https://www.imdb.com/title/tt0038109/
Detour,7.4,1945,Tom Neal;Ann Savage;Claudia Drake;Edmund MacDonald,68,https://www.imdb.com/title/tt0037638/
Christmas in Connecticut,7.4,1945,Barbara Stanwyck;Dennis Morgan;Sydney Greenstreet;Reginald Gardiner,101,https://www.imdb.com/title/tt0037595/
The Body Snatcher,7.3,1945,Boris Karloff;Bela Lugosi;Henry Daniell;Edith Atwater,78,https://www.imdb.com/title/tt0037549/
And Then There Were None,7.5,1945,Barry Fitzgerald;Walter Huston;Louis Hayward;Roland Young,97,https://www.imdb.com/title/tt0037515/
Niemand ontkomt zijn noodlot,7.5,1946,Lana Turner;John Garfield;Cecil Kellaway;Hume Cronyn,113,https://www.imdb.com/title/tt0038854/
Paisà,7.7,1946,Carmela Sazio;Gar Moore;William Tubbs;Robert Van Loon,126,https://www.imdb.com/title/tt0038823/
De beste jaren van ons leven,8.1,1946,Myrna Loy;Dana Andrews;Fredric March;Teresa Wright,170,https://www.imdb.com/title/tt0036868/
It's a Wonderful Life,8.6,1946,James Stewart;Donna Reed;Lionel Barrymore;Thomas Mitchell,130,https://www.imdb.com/title/tt0038650/
De wenteltrap,7.4,1946,Dorothy McGuire;George Brent;Ethel Barrymore;Kent Smith,83,https://www.imdb.com/title/tt0038975/
The Razor's Edge,7.4,1946,Tyrone Power;Gene Tierney;John Payne;Anne Baxter,145,https://www.imdb.com/title/tt0038873/
De schoenpoetsertjes,8.0,1946,Rinaldo Smordoni;Franco Interlenghi;Annielo Mele;Bruno Ortensi,87,https://www.imdb.com/title/tt0038913/
Notorious,8.0,1946,Cary Grant;Ingrid Bergman;Claude Rains;Louis Calhern,102,https://www.imdb.com/title/tt0038787/
Gilda,7.6,1946,Rita Hayworth;Glenn Ford;George Macready;Joseph Calleia,110,https://www.imdb.com/title/tt0038559/
The Strange Love of Martha Ivers,7.4,1946,Barbara Stanwyck;Van Heflin;Lizabeth Scott;Kirk Douglas,116,https://www.imdb.com/title/tt0038988/
The Stranger,7.4,1946,Orson Welles;Edward G. Robinson;Loretta Young;Philip Merivale,95,https://www.imdb.com/title/tt0038991/
The Big Sleep,7.9,1946,Humphrey Bogart;Lauren Bacall;John Ridgely;Martha Vickers,114,https://www.imdb.com/title/tt0038355/
Zonder genade,7.8,1946,Henry Fonda;Linda Darnell;Victor Mature;Cathy Downs,97,https://www.imdb.com/title/tt0038762/
The Killers,7.8,1946,Burt Lancaster;Ava Gardner;Edmond O'Brien;Albert Dekker,103,https://www.imdb.com/title/tt0038669/
Great Expectations,7.8,1946,John Mills;Valerie Hobson;Tony Wager;Jean Simmons,118,https://www.imdb.com/title/tt0038574/
La belle et la bête,7.9,1946,René Clément;Jean Marais;Josette Day;Mila Parély;Nane Germon,96,https://www.imdb.com/title/tt0038348/
Een Zaak van Leven en Dood,8.1,1946,Emeric Pressburger;David Niven;Kim Hunter;Robert Coote;Kathleen Byron,104,https://www.imdb.com/title/tt0038733/
Wet zonder recht,7.6,1947,Burt Lancaster;Hume Cronyn;Charles Bickford;Yvonne De Carlo,98,https://www.imdb.com/title/tt0039224/
The Bishop's Wife,7.6,1947,Cary Grant;Loretta Young;David Niven;Monty Woolley,109,https://www.imdb.com/title/tt0039190/
Miracle on 34th Street,7.9,1947,Edmund Gwenn;Maureen O'Hara;John Payne;Gene Lockhart,96,https://www.imdb.com/title/tt0039628/
Monsieur Verdoux,7.9,1947,Charles Chaplin;Mady Correll;Allison Roddan;Robert Lewis,124,https://www.imdb.com/title/tt0039631/
Gangsters vergeten niet,8.0,1947,Robert Mitchum;Jane Greer;Kirk Douglas;Rhonda Fleming,97,https://www.imdb.com/title/tt0039689/
Mrs. Muir ziet spoken,7.9,1947,Gene Tierney;Rex Harrison;George Sanders;Edna Best,104,https://www.imdb.com/title/tt0039420/
Kus des doods,7.4,1947,Victor Mature;Brian Donlevy;Coleen Gray;Richard Widmark,99,https://www.imdb.com/title/tt0039536/
The Lady from Shanghai,7.6,1947,Rita Hayworth;Orson Welles;Everett Sloane;Glenn Anders,87,https://www.imdb.com/title/tt0040525/
Black Narcissus,7.8,1947,Emeric Pressburger;Deborah Kerr;David Farrar;Flora Robson;Jenny Laird,101,https://www.imdb.com/title/tt0039192/
Passagiers in de nacht,7.5,1947,Humphrey Bogart;Lauren Bacall;Bruce Bennett;Agnes Moorehead,106,https://www.imdb.com/title/tt0039302/
Gentleman's Agreement,7.3,1947,Gregory Peck;Dorothy McGuire;John Garfield;Celeste Holm,118,https://www.imdb.com/title/tt0039416/
Kruisverhoor,7.3,1947,Robert Young;Robert Mitchum;Robert Ryan;Gloria Grahame,86,https://www.imdb.com/title/tt0039286/
Odd Man Out,7.7,1947,James Mason;Robert Newton;Cyril Cusack;F.J. McCormick,116,https://www.imdb.com/title/tt0039677/
Quai des Orfèvres,7.8,1947,Louis Jouvet;Simone Renant;Bernard Blier;Suzy Delair,106,https://www.imdb.com/title/tt0039739/
De straat der verloren zielen,7.8,1947,Tyrone Power;Joan Blondell;Coleen Gray;Helen Walker,110,https://www.imdb.com/title/tt0039661/
Bud Abbott Lou Costello Meet Frankenstein,7.4,1948,Walter Lantz;Bud Abbott;Lou Costello;Lon Chaney Jr.;Bela Lugosi,83,https://www.imdb.com/title/tt0040068/
The Fallen Idol,7.7,1948,Ralph Richardson;Michèle Morgan;Sonia Dresdel;Bobby Henrey,95,https://www.imdb.com/title/tt0040338/
Portrait of Jennie (De storm),7.7,1948,Jennifer Jones;Joseph Cotten;Ethel Barrymore;Lillian Gish,86,https://www.imdb.com/title/tt0040705/
Unfaithfully Yours,7.6,1948,Rex Harrison;Linda Darnell;Rudy Vallee;Barbara Lawrence,105,https://www.imdb.com/title/tt0040919/
The Snake Pit,7.6,1948,Olivia de Havilland;Mark Stevens;Leo Genn;Celeste Holm,108,https://www.imdb.com/title/tt0040806/
The Naked City,7.6,1948,Barry Fitzgerald;Howard Duff;Dorothy Hart;Don Taylor,96,https://www.imdb.com/title/tt0040636/
Yoidore tenshi,7.7,1948,Takashi Shimura;Toshirô Mifune;Reizaburô Yamamoto;Michiyo Kogure,98,https://www.imdb.com/title/tt0040979/
Ladri di biciclette,8.3,1948,Lamberto Maggiorani;Enzo Staiola;Lianella Carell;Elena Altieri,89,https://www.imdb.com/title/tt0040522/
"Sorry, Wrong Number",7.4,1948,Barbara Stanwyck;Burt Lancaster;Ann Richards;Wendell Corey,89,https://www.imdb.com/title/tt0040823/
The Treasure of the Sierra Madre,8.2,1948,Humphrey Bogart;Walter Huston;Tim Holt;Bruce Bennett,126,https://www.imdb.com/title/tt0040897/
The Red Shoes,8.1,1948,Emeric Pressburger;Anton Walbrook;Marius Goring;Moira Shearer;Robert Helpmann,135,https://www.imdb.com/title/tt0040725/
Easter Parade,7.4,1948,Judy Garland;Fred Astaire;Peter Lawford;Ann Miller,103,https://www.imdb.com/title/tt0040308/
Call Northside 777,7.4,1948,James Stewart;Richard Conte;Lee J. Cobb;Helen Walker,112,https://www.imdb.com/title/tt0040202/
Hamlet,7.6,1948,Laurence Olivier;Jean Simmons;John Laurie;Esmond Knight,154,https://www.imdb.com/title/tt0040416/
The Big Clock,7.7,1948,Ray Milland;Maureen O'Sullivan;Charles Laughton;George Macready,95,https://www.imdb.com/title/tt0040160/
Red River,7.8,1948,Arthur Rosson;John Wayne;Montgomery Clift;Joanne Dru;Walter Brennan,133,https://www.imdb.com/title/tt0040724/
Key Largo,7.8,1948,Humphrey Bogart;Edward G. Robinson;Lauren Bacall;Lionel Barrymore,100,https://www.imdb.com/title/tt0040506/
Oliver Twist,7.8,1948,Robert Newton;Alec Guinness;Kay Walsh;Francis L. Sullivan,116,https://www.imdb.com/title/tt0040662/
Brighton Rock,7.3,1948,Richard Attenborough;Hermione Baddeley;William Hartnell;Harcourt Williams,92,https://www.imdb.com/title/tt0039220/
Fort Apache,7.5,1948,John Wayne;Henry Fonda;Shirley Temple;Pedro Armendáriz,128,https://www.imdb.com/title/tt0040369/
Macbeth,7.5,1948,Orson Welles;Jeanette Nolan;Dan O'Herlihy;Roddy McDowall,107,https://www.imdb.com/title/tt0040558/
They Live by Night,7.5,1948,Cathy O'Donnell;Farley Granger;Howard Da Silva;Jay C. Flippen,95,https://www.imdb.com/title/tt0040872/
Letter from an Unknown Woman,8.0,1948,Joan Fontaine;Louis Jourdan;Mady Christians;Marcel Journet,87,https://www.imdb.com/title/tt0040536/
Rope,8.0,1948,James Stewart;John Dall;Farley Granger;Dick Hogan,80,https://www.imdb.com/title/tt0040746/
Germania anno zero,7.9,1948,Edmund Moeschke;Ernst Pittschau;Ingetraud Hinze;Franz-Otto Krüger,78,https://www.imdb.com/title/tt0039417/
I Remember Mama,7.9,1948,Irene Dunne;Barbara Bel Geddes;Oskar Homolka;Philip Dorn,134,https://www.imdb.com/title/tt0040458/
Force of Evil,7.3,1948,John Garfield;Thomas Gomez;Marie Windsor;Howland Chamberlain,79,https://www.imdb.com/title/tt0040366/
Een avontuur in Berlijn,7.3,1948,Jean Arthur;Marlene Dietrich;John Lund;Millard Mitchell,116,https://www.imdb.com/title/tt0040367/
De villa onzer dromen,7.3,1948,Cary Grant;Myrna Loy;Melvyn Douglas;Reginald Denny,94,https://www.imdb.com/title/tt0040613/
D.O.A.,7.3,1949,Edmond O'Brien;Pamela Britton;Luther Adler;Beverly Garland,83,https://www.imdb.com/title/tt0042369/
Little Women,7.3,1949,June Allyson;Peter Lawford;Margaret O'Brien;Elizabeth Taylor,122,https://www.imdb.com/title/tt0041594/
De heldhaftige stormloop,7.3,1949,John Wayne;Joanne Dru;John Agar;Ben Johnson,104,https://www.imdb.com/title/tt0041866/
Kind Hearts and Coronets,8.0,1949,Dennis Price;Alec Guinness;Valerie Hobson;Joan Greenwood,106,https://www.imdb.com/title/tt0041546/
Hallo... New York,7.4,1949,Gene Kelly;Gene Kelly;Frank Sinatra;Betty Garrett;Ann Miller,98,https://www.imdb.com/title/tt0041716/
Het is feest vandaag,7.3,1949,Jacques Tati;Guy Decomble;Paul Frankeur;Santa Relli,70,https://www.imdb.com/title/tt0040497/
The Third Man,8.1,1949,Orson Welles;Joseph Cotten;Alida Valli;Trevor Howard,104,https://www.imdb.com/title/tt0041959/
White Heat,8.1,1949,James Cagney;Virginia Mayo;Edmond O'Brien;Margaret Wycherly,114,https://www.imdb.com/title/tt0042041/
Thieves' Highway,7.6,1949,Richard Conte;Valentina Cortese;Lee J. Cobb;Barbara Lawrence,94,https://www.imdb.com/title/tt0041958/
De erfgename,8.2,1949,Olivia de Havilland;Montgomery Clift;Ralph Richardson;Miriam Hopkins,115,https://www.imdb.com/title/tt0041452/
Nora inu,7.9,1949,Toshirô Mifune;Takashi Shimura;Keiko Awaji;Eiko Miyoshi,122,https://www.imdb.com/title/tt0041699/
The Set-Up,7.9,1949,Robert Ryan;Audrey Totter;George Tobias;Alan Baxter,73,https://www.imdb.com/title/tt0041859/
Twelve O'Clock High,7.7,1949,Gregory Peck;Hugh Marlowe;Gary Merrill;Millard Mitchell,132,https://www.imdb.com/title/tt0041996/
A Letter to Three Wives,7.7,1949,Jeanne Crain;Linda Darnell;Ann Sothern;Kirk Douglas,103,https://www.imdb.com/title/tt0041587/
Schaduw over Los Angeles,7.5,1949,Burt Lancaster;Yvonne De Carlo;Dan Duryea;Stephen McNally,84,https://www.imdb.com/title/tt0041268/
Battleground,7.5,1949,Van Johnson;John Hodiak;Ricardo Montalban;George Murphy,118,https://www.imdb.com/title/tt0041163/
All the King's Men,7.5,1949,Broderick Crawford;John Ireland;Joanne Dru;John Derek,110,https://www.imdb.com/title/tt0041113/
Banshun,8.3,1949,Chishû Ryû;Setsuko Hara;Yumeji Tsukioka;Haruko Sugimura,108,https://www.imdb.com/title/tt0041154/
Adam's Rib,7.5,1949,Spencer Tracy;Katharine Hepburn;Judy Holliday;Tom Ewell,101,https://www.imdb.com/title/tt0041090/
Gun Crazy,7.6,1950,John Dall;Peggy Cummins;Berry Kroeger;Morris Carnovsky,87,https://www.imdb.com/title/tt0042530/
La ronde,7.6,1950,Anton Walbrook;Simone Signoret;Serge Reggiani;Simone Simon,93,https://www.imdb.com/title/tt0042906/
Waar de rechte weg eindigt,7.6,1950,Dana Andrews;Gene Tierney;Gary Merrill;Bert Freed,95,https://www.imdb.com/title/tt0043132/
Winchester '73,7.6,1950,James Stewart;Shelley Winters;Dan Duryea;Stephen McNally,92,https://www.imdb.com/title/tt0043137/
De schuimers van de nacht,7.9,1950,Richard Widmark;Gene Tierney;Googie Withers;Hugh Marlowe,101,https://www.imdb.com/title/tt0042788/
Rashômon,8.2,1950,Toshirô Mifune;Machiko Kyô;Masayuki Mori;Takashi Shimura,88,https://www.imdb.com/title/tt0042876/
All About Eve,8.2,1950,Bette Davis;Anne Baxter;George Sanders;Celeste Holm,138,https://www.imdb.com/title/tt0042192/
Harvey,7.9,1950,James Stewart;Wallace Ford;William H. Lynn;Victoria Horne,104,https://www.imdb.com/title/tt0042546/
Asphalt jungle,7.9,1950,Sterling Hayden;Louis Calhern;Jean Hagen;James Whitmore,112,https://www.imdb.com/title/tt0042208/
Geschonden glorie,7.7,1950,Gregory Peck;Helen Westcott;Millard Mitchell;Jean Parker,85,https://www.imdb.com/title/tt0042531/
Born Yesterday,7.6,1950,Judy Holliday;William Holden;Broderick Crawford;Howard St. John,103,https://www.imdb.com/title/tt0042276/
Paniek op straat,7.3,1950,Richard Widmark;Paul Douglas;Barbara Bel Geddes;Jack Palance,96,https://www.imdb.com/title/tt0042832/
Stromboli (Terra di Dio),7.3,1950,Ingrid Bergman;Mario Vitale;Renzo Cesana;Mario Sponzo,107,https://www.imdb.com/title/tt0041931/
Cinderella,7.3,1950,Wilfred Jackson;Hamilton Luske;Ilene Woods;James MacDonald;Eleanor Audley;Verna Felton,74,https://www.imdb.com/title/tt0042332/
Vreemde ontmoeting,8.0,1950,Humphrey Bogart;Gloria Grahame;Frank Lovejoy;Carl Benton Reid,94,https://www.imdb.com/title/tt0042593/
Sunset Boulevard,8.4,1950,William Holden;Gloria Swanson;Erich von Stroheim;Nancy Olson,110,https://www.imdb.com/title/tt0043014/
Orphée,8.0,1950,Jean Marais;François Périer;María Casares;Marie Déa,112,https://www.imdb.com/title/tt0041719/
Los olvidados,8.3,1950,Alfonso Mejía;Roberto Cobo;Estela Inda;Miguel Inclán,85,https://www.imdb.com/title/tt0042804/
A Streetcar Named Desire,8.0,1951,Vivien Leigh;Marlon Brando;Kim Hunter;Karl Malden,122,https://www.imdb.com/title/tt0044081/
Scrooge,8.1,1951,Alastair Sim;Jack Warner;Kathleen Harrison;Mervyn Johns,86,https://www.imdb.com/title/tt0044008/
Het grote carnaval,8.1,1951,Kirk Douglas;Jan Sterling;Robert Arthur;Porter Hall,111,https://www.imdb.com/title/tt0043338/
Early Summer,8.2,1951,Setsuko Hara;Chishû Ryû;Chikage Awashima;Kuniko Miyake,125,https://www.imdb.com/title/tt0043313/
De maniak,8.0,1951,Farley Granger;Robert Walker;Ruth Roman;Leo G. Carroll,101,https://www.imdb.com/title/tt0044079/
Sommarlek,7.5,1951,Maj-Britt Nilsson;Birger Malmsten;Alf Kjellin;Annalisa Ericson,96,https://www.imdb.com/title/tt0044060/
The River,7.5,1951,Patricia Walters;Nora Swinburne;Esmond Knight;Arthur Shields,99,https://www.imdb.com/title/tt0043972/
Dagboek van een dorpspastoor,7.9,1951,Claude Laydu;Nicole Ladmiral;Jean Riveyre;Adrien Borel,115,https://www.imdb.com/title/tt0042619/
The Tragedy of Othello: The Moor of Venice,7.6,1951,Orson Welles;Micheál MacLiammóir;Robert Coote;Suzanne Cloutier,90,https://www.imdb.com/title/tt0045251/
Morgen ben ik rijk,7.6,1951,Alec Guinness;Stanley Holloway;Sidney James;Alfie Bass,78,https://www.imdb.com/title/tt0044829/
Detective Story,7.6,1951,Kirk Douglas;Eleanor Parker;William Bendix;Cathy O'Donnell,103,https://www.imdb.com/title/tt0043465/
Alice in Wonderland,7.4,1951,Wilfred Jackson;Hamilton Luske;Jack Kinney;Kathryn Beaumont;Ed Wynn;Richard Haydn;Sterling Holloway,75,https://www.imdb.com/title/tt0043274/
People Will Talk,7.4,1951,Cary Grant;Jeanne Crain;Finlay Currie;Hume Cronyn,110,https://www.imdb.com/title/tt0043915/
Toen stond de aarde stil,7.7,1951,Michael Rennie;Patricia Neal;Hugh Marlowe;Sam Jaffe,92,https://www.imdb.com/title/tt0043456/
Captain Horatio Hornblower,7.3,1951,Gregory Peck;Virginia Mayo;Robert Beatty;Moultrie Kelsall,117,https://www.imdb.com/title/tt0043379/
On Dangerous Ground,7.3,1951,Ida Lupino;Ida Lupino;Robert Ryan;Ward Bond;Charles Kemper,82,https://www.imdb.com/title/tt0043879/
Wonder in Milaan,7.7,1951,Emma Gramatica;Francesco Golisano;Paolo Stoppa;Guglielmo Barnabò,97,https://www.imdb.com/title/tt0043809/
Een man in een wit pak,7.3,1951,Alec Guinness;Joan Greenwood;Cecil Parker;Michael Gough,85,https://www.imdb.com/title/tt0044876/
The African Queen,7.8,1951,Humphrey Bogart;Katharine Hepburn;Robert Morley;Peter Bull,105,https://www.imdb.com/title/tt0043265/
Illusie van het geluk,7.8,1951,Montgomery Clift;Elizabeth Taylor;Shelley Winters;Anne Revere,122,https://www.imdb.com/title/tt0043924/
Saikaku ichidai onna,8.1,1952,Kinuyo Tanaka;Tsukie Matsuura;Ichirô Sugai;Toshirô Mifune,148,https://www.imdb.com/title/tt0045112/
Klokslag 12,8.0,1952,Gary Cooper;Grace Kelly;Thomas Mitchell;Lloyd Bridges,85,https://www.imdb.com/title/tt0044706/
Umberto D.,8.2,1952,Carlo Battisti;Maria Pia Casilio;Lina Gennari;Ileana Simova,89,https://www.imdb.com/title/tt0045274/
Tijdrit met de dood,7.7,1952,William Cameron Menzies;Charles McGraw;Marie Windsor;Jacqueline White;Queenie Leonard,71,https://www.imdb.com/title/tt0044954/
Een yankee in Ierland,7.8,1952,John Wayne;Maureen O'Hara;Barry Fitzgerald;Ward Bond,129,https://www.imdb.com/title/tt0045061/
Casque d'or,7.7,1952,Simone Signoret;Serge Reggiani;Claude Dauphin;Raymond Bussières,96,https://www.imdb.com/title/tt0043386/
De ernst van Ernst,7.5,1952,Michael Redgrave;Richard Wattis;Michael Denison;Walter Hudd,95,https://www.imdb.com/title/tt0044744/
Limelight,8.1,1952,Charles Chaplin;Claire Bloom;Nigel Bruce;Buster Keaton,137,https://www.imdb.com/title/tt0044837/
In de greep van de angst,7.5,1952,Joan Crawford;Jack Palance;Gloria Grahame;Bruce Bennett,110,https://www.imdb.com/title/tt0045205/
Scaramouche,7.5,1952,Stewart Granger;Janet Leigh;Eleanor Parker;Mel Ferrer,115,https://www.imdb.com/title/tt0045125/
Kansas City Confidential,7.4,1952,John Payne;Coleen Gray;Preston Foster;Neville Brand,99,https://www.imdb.com/title/tt0044789/
Viva Zapata!,7.4,1952,Marlon Brando;Jean Peters;Anthony Quinn;Joseph Wiseman,113,https://www.imdb.com/title/tt0045296/
Ikiru,8.3,1952,Takashi Shimura;Nobuo Kaneko;Shin'ichi Himori;Haruo Tanaka,143,https://www.imdb.com/title/tt0044741/
De laatste grens,7.3,1952,James Stewart;Rock Hudson;Arthur Kennedy;Julie Adams,91,https://www.imdb.com/title/tt0044413/
The Crimson Pirate,7.3,1952,Burt Lancaster;Nick Cravat;Eva Bartok;Torin Thatcher,105,https://www.imdb.com/title/tt0044517/
Singin' in the Rain,8.3,1952,Gene Kelly;Gene Kelly;Donald O'Connor;Debbie Reynolds;Jean Hagen,103,https://www.imdb.com/title/tt0045152/
Jeux interdits,8.1,1952,Georges Poujouly;Brigitte Fossey;Amédée;Laurence Badie,86,https://www.imdb.com/title/tt0043686/
Klatergoud,7.8,1952,Lana Turner;Kirk Douglas;Walter Pidgeon;Dick Powell,118,https://www.imdb.com/title/tt0044391/
Julius Caesar,7.3,1953,Louis Calhern;Marlon Brando;James Mason;John Gielgud,120,https://www.imdb.com/title/tt0045943/
The Band Wagon,7.5,1953,Fred Astaire;Cyd Charisse;Oscar Levant;Nanette Fabray,112,https://www.imdb.com/title/tt0045537/
